VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,02/03/2021 10:51:51 AM,02/03/2021 11:09:18 AM,N,1,42,126,1,0,18.2,0,0.5,0,0,,0.3,19,1,1,0
2,02/03/2021 10:51:55 AM,02/03/2021 11:07:45 AM,N,1,244,248,1,5.39,19.5,0,0.5,0,0,,0.3,20.3,2,1,0
1,02/03/2021 10:51:55 AM,02/03/2021 10:57:40 AM,N,1,7,7,1,0.7,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/03/2021 10:52:14 AM,02/03/2021 10:54:20 AM,N,1,74,74,1,0.42,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,02/03/2021 10:52:22 AM,02/03/2021 11:05:26 AM,N,1,74,166,1,1.99,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
,02/03/2021 10:53:00 AM,02/03/2021 11:30:00 AM,,,169,170,,10.26,38.49,2.75,0,0,0,,0.3,41.54,,,
,02/03/2021 10:53:00 AM,02/03/2021 11:08:00 AM,,,72,91,,3.08,26.27,2.75,0,0,0,,0.3,29.32,,,
,02/03/2021 10:53:00 AM,02/03/2021 11:28:00 AM,,,122,117,,9.87,40.75,2.75,0,0,0,,0.3,43.8,,,
2,02/03/2021 10:53:01 AM,02/03/2021 10:53:36 AM,N,1,152,116,1,0.15,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,02/03/2021 10:53:57 AM,02/03/2021 11:10:45 AM,N,1,75,262,1,1.85,11.5,0,0.5,3.01,0,,0.3,18.06,1,1,2.75
,02/03/2021 10:54:00 AM,02/03/2021 11:07:00 AM,,,32,78,,2.6,18.99,1.35,0,0,0,,0.3,20.64,,,
,02/03/2021 10:54:00 AM,02/03/2021 11:10:00 AM,,,244,200,,5.22,20.89,2.75,0,0,2.8,,0.3,26.74,,,
2,02/03/2021 10:54:15 AM,02/03/2021 11:05:19 AM,N,1,244,166,2,2.36,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/03/2021 10:54:36 AM,02/03/2021 10:59:39 AM,N,1,75,74,1,1.07,5.5,0,0.5,1.58,0,,0.3,7.88,1,1,0
2,02/03/2021 10:54:41 AM,02/03/2021 11:03:59 AM,N,1,95,95,1,1.54,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
,02/03/2021 10:55:00 AM,02/03/2021 11:12:00 AM,,,33,62,,3.06,20.93,2.75,0,0,0,,0.3,23.98,,,
,02/03/2021 10:56:00 AM,02/03/2021 11:10:00 AM,,,171,16,,3.18,27.06,2.75,0,0,0,,0.3,30.11,,,
2,02/03/2021 10:56:23 AM,02/03/2021 11:01:28 AM,N,1,7,7,1,0.82,5,0,0.5,0,0,,0.3,5.8,2,1,0
,02/03/2021 10:57:00 AM,02/03/2021 11:38:00 AM,,,14,61,,10.19,31.09,2.75,0,0,0,,0.3,34.14,,,
,02/03/2021 10:57:00 AM,02/03/2021 11:43:00 AM,,,188,228,,6,24.17,2.75,0,0,0,,0.3,27.22,,,
2,02/03/2021 10:57:21 AM,02/03/2021 11:12:24 AM,N,1,168,69,1,1.42,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,02/03/2021 10:57:31 AM,02/03/2021 11:08:08 AM,N,1,41,244,1,1.94,9,0,0.5,0,0,,0.3,9.8,2,1,0
,02/03/2021 10:58:00 AM,02/03/2021 11:15:00 AM,,,71,61,,1.79,21.37,2.75,0,0,0,,0.3,24.42,,,
,02/03/2021 10:58:00 AM,02/03/2021 11:33:00 AM,,,71,219,,10.53,48.11,2.75,0,0,0,,0.3,51.16,,,
,02/03/2021 10:58:00 AM,02/03/2021 11:34:00 AM,,,10,165,,17.22,58.27,0,0,0,0,,0.3,58.57,,,
,02/03/2021 10:58:00 AM,02/03/2021 11:11:00 AM,,,173,223,,4.6,21.45,2.75,0,0,0,,0.3,24.5,,,
,02/03/2021 10:58:00 AM,02/03/2021 11:12:00 AM,,,197,82,,2.93,25.59,2.75,0,0,0,,0.3,28.64,,,
2,02/03/2021 10:58:21 AM,02/03/2021 11:05:11 AM,N,1,24,238,1,1,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
,02/03/2021 10:59:00 AM,02/03/2021 11:07:00 AM,,,116,152,,1.18,15.45,2.75,0,0,0,,0.3,18.5,,,
,02/03/2021 10:59:00 AM,02/03/2021 11:18:00 AM,,,247,244,,2.79,21.06,1.35,0,0,0,,0.3,22.71,,,
,02/03/2021 10:59:00 AM,02/03/2021 11:11:00 AM,,,177,188,,1.17,21.37,2.75,0,0,0,,0.3,24.42,,,
,02/03/2021 10:59:00 AM,02/03/2021 11:34:00 AM,,,181,222,,6.53,28.03,2.75,0,0,0,,0.3,31.08,,,
,02/03/2021 10:59:00 AM,02/03/2021 11:30:00 AM,,,155,123,,3.85,22.61,2.75,0,0,0,,0.3,25.66,,,
,02/03/2021 10:59:00 AM,02/03/2021 11:37:00 AM,,,195,91,,6.82,30.6,2.75,0,0,0,,0.3,33.65,,,
,02/03/2021 10:59:00 AM,02/03/2021 11:20:00 AM,,,72,89,,2.46,13.95,2.75,0,0,0,,0.3,17,,,
2,02/03/2021 10:59:19 AM,02/03/2021 11:11:46 AM,N,1,74,166,1,1.59,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
,02/03/2021 11:00:00 AM,02/03/2021 11:30:00 AM,,,89,67,,4.21,27.11,2.75,0,0,0,,0.3,30.16,,,
2,02/03/2021 11:01:22 AM,02/03/2021 11:11:47 AM,N,1,74,75,1,1.37,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/03/2021 11:01:44 AM,02/03/2021 11:43:16 AM,N,1,244,173,1,11.8,40.5,0,0.5,0,6.12,,0.3,47.42,2,1,0
,02/03/2021 11:02:00 AM,02/03/2021 11:40:00 AM,,,208,244,,8.68,28.92,2.75,0,0,0,,0.3,31.97,,,
,02/03/2021 11:04:00 AM,02/03/2021 11:15:00 AM,,,49,25,,1.52,20.93,2.75,0,0,0,,0.3,23.98,,,
,02/03/2021 11:04:00 AM,02/03/2021 11:33:00 AM,,,61,33,,3.53,23.68,0,0,0,0,,0.3,23.98,,,
2,02/03/2021 11:05:14 AM,02/03/2021 11:27:29 AM,N,1,127,68,2,10.83,32,0,0.5,7.11,0,,0.3,42.66,1,1,2.75
1,02/03/2021 11:05:31 AM,02/03/2021 11:15:29 AM,N,1,7,7,1,1.4,8,0,0.5,0,0,,0.3,8.8,2,1,0
,02/03/2021 11:06:00 AM,02/03/2021 11:29:00 AM,,,47,119,,2.83,22.45,2.75,0,0,0,,0.3,25.5,,,
2,02/03/2021 11:06:24 AM,02/03/2021 11:18:41 AM,N,1,75,236,1,1.04,9,0,0.5,0,0,,0.3,12.55,2,1,2.75
,02/03/2021 11:07:00 AM,02/03/2021 11:14:00 AM,,,61,61,,1.13,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/03/2021 11:07:00 AM,02/03/2021 11:28:00 AM,,,165,26,,2.68,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/03/2021 11:07:00 AM,02/03/2021 11:25:00 AM,,,205,130,,2.52,21.57,2.75,0,0,0,,0.3,24.62,,,
,02/03/2021 11:07:00 AM,02/03/2021 11:30:00 AM,,,7,95,,8.8,39.95,2.75,0,0,0,,0.3,43,,,
,02/03/2021 11:07:00 AM,02/03/2021 11:22:00 AM,,,33,62,,2.53,20.93,2.75,0,0,0,,0.3,23.98,,,
2,02/03/2021 11:07:23 AM,02/03/2021 11:48:12 AM,N,1,191,265,1,7.87,33.5,0,0.5,0,0,,0.3,34.3,2,1,0
2,02/03/2021 11:08:34 AM,02/03/2021 11:27:10 AM,N,1,74,140,1,3.15,13.5,0,0.5,5.12,0,,0.3,22.17,1,1,2.75
,02/03/2021 11:09:00 AM,02/03/2021 11:41:00 AM,,,117,39,,12.54,36.5,2.75,0,0,2.29,,0.3,41.84,,,
2,02/03/2021 11:09:38 AM,02/03/2021 11:16:31 AM,N,1,152,244,4,2.81,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
1,02/03/2021 11:09:54 AM,02/03/2021 11:19:24 AM,N,1,74,41,1,1.1,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/03/2021 11:09:57 AM,02/03/2021 11:22:03 AM,N,1,41,75,1,1.72,9,0,0.5,1,0,,0.3,10.8,1,1,0
,02/03/2021 11:10:00 AM,02/03/2021 11:25:00 AM,,,185,174,,3.79,22.45,2.75,0,0,0,,0.3,25.5,,,
,02/03/2021 11:10:00 AM,02/03/2021 11:32:00 AM,,,119,136,,2.69,23.21,2.75,0,0,0,,0.3,26.26,,,
,02/03/2021 11:10:00 AM,02/03/2021 11:21:00 AM,,,47,32,,2.48,18.95,2.75,0,0,0,,0.3,22,,,
,02/03/2021 11:11:00 AM,02/03/2021 11:18:00 AM,,,258,197,,1.43,14.75,2.75,0,0,0,,0.3,17.8,,,
,02/03/2021 11:11:00 AM,02/03/2021 11:54:00 AM,,,241,231,,14.25,52.98,0,0,7.41,0,,0.3,63.44,,,
,02/03/2021 11:11:00 AM,02/03/2021 11:20:00 AM,,,196,95,,3.23,9.64,5.5,0,0,0,,0.3,15.44,,,
,02/03/2021 11:11:00 AM,02/03/2021 11:26:00 AM,,,169,242,,4.87,23.43,2.75,0,0,0,,0.3,26.48,,,
1,02/03/2021 11:11:18 AM,02/03/2021 11:36:55 AM,N,1,244,100,1,8.2,27.5,2.75,0.5,7.75,0,,0.3,38.8,1,1,2.75
2,02/03/2021 11:11:22 AM,02/03/2021 11:14:26 AM,N,1,166,152,1,0.44,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,02/03/2021 11:11:30 AM,02/03/2021 11:40:45 AM,N,1,236,256,1,8.19,27.5,0,0.5,5,0,,0.3,36.05,1,1,2.75
2,02/03/2021 11:12:24 AM,02/03/2021 11:26:34 AM,N,1,85,89,1,1.39,10,0,0.5,0,0,,0.3,10.8,2,1,0
,02/03/2021 11:13:00 AM,02/03/2021 11:24:00 AM,,,213,185,,3.88,22.79,2.75,0,0,0,,0.3,25.84,,,
2,02/03/2021 11:13:13 AM,02/03/2021 12:17:13 PM,N,1,244,244,1,14.48,50.5,0,0.5,0,0,,0.3,51.3,2,1,0
,02/03/2021 11:14:00 AM,02/03/2021 11:41:00 AM,,,168,141,,5.62,20.28,2.75,0,0,6.12,,0.3,29.45,,,
,02/03/2021 11:15:00 AM,02/03/2021 11:34:00 AM,,,150,149,,2.72,20.79,1.35,0,0,0,,0.3,22.44,,,
2,02/03/2021 11:15:16 AM,02/03/2021 11:19:28 AM,N,1,166,151,1,0.63,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,02/03/2021 11:15:48 AM,02/03/2021 11:28:12 AM,N,1,75,263,1,1.2,9,0,0.5,2.51,0,,0.3,15.06,1,1,2.75
2,02/03/2021 11:15:53 AM,02/03/2021 11:21:17 AM,N,1,75,75,1,0.52,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,02/03/2021 11:16:35 AM,02/03/2021 11:28:18 AM,Y,1,225,35,2,2,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,02/03/2021 11:16:44 AM,02/03/2021 11:42:43 AM,N,1,166,161,1,3.79,18.5,0,0.5,2.5,0,,0.3,24.55,1,1,2.75
2,02/03/2021 11:16:46 AM,02/03/2021 11:38:17 AM,N,1,130,191,1,4.71,18,0,0.5,1,0,,0.3,19.8,1,1,0
2,02/03/2021 11:16:50 AM,02/03/2021 11:34:04 AM,N,1,95,56,1,2.11,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,02/03/2021 11:17:48 AM,02/03/2021 11:18:10 AM,N,1,97,97,1,0.04,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
,02/03/2021 11:18:00 AM,02/03/2021 11:37:00 AM,,,235,265,,9.97,43.45,2.75,0,0,0,,0.3,46.5,,,
,02/03/2021 11:18:00 AM,02/03/2021 11:34:00 AM,,,139,215,,3.04,18.58,2.75,0,0,0,,0.3,21.63,,,
1,02/03/2021 11:18:34 AM,02/03/2021 11:40:56 AM,N,1,41,20,1,5.9,20.5,0,0.5,0,0,,0.3,21.3,2,1,0
,02/03/2021 11:19:00 AM,02/03/2021 11:50:00 AM,,,247,3,,6.66,27.27,2.75,0,0,0,,0.3,30.32,,,
,02/03/2021 11:19:00 AM,02/03/2021 11:43:00 AM,,,33,121,,11.69,48.85,2.75,0,0,0,,0.3,51.9,,,
,02/03/2021 11:19:00 AM,02/03/2021 11:43:00 AM,,,25,80,,3.58,22.36,2.75,0,0,0,,0.3,25.41,,,
2,02/03/2021 11:19:42 AM,02/03/2021 11:29:55 AM,N,1,122,191,1,2.02,9,0,0.5,0,0,,0.3,9.8,2,1,0
,02/03/2021 11:20:00 AM,02/03/2021 11:30:00 AM,,,178,165,,1.57,21.03,2.75,0,0,0,,0.3,24.08,,,
,02/03/2021 11:20:00 AM,02/03/2021 11:50:00 AM,,,160,201,,15.14,43.1,2.75,0,0,2.29,,0.3,48.44,,,
,02/03/2021 11:21:00 AM,02/03/2021 11:49:00 AM,,,213,233,,9.78,37.65,2.75,0,0,0,,0.3,40.7,,,
1,02/03/2021 11:21:31 AM,02/03/2021 11:58:27 AM,N,1,39,97,1,0,20.2,0,0.5,0,0,,0.3,21,1,1,0
2,02/03/2021 11:21:32 AM,02/03/2021 11:35:47 AM,N,1,41,263,1,2.07,11,0,0.5,0,0,,0.3,14.55,2,1,2.75
2,02/03/2021 11:21:54 AM,02/03/2021 11:36:57 AM,N,1,244,42,1,1.9,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/03/2021 11:22:22 AM,02/03/2021 11:41:53 AM,N,1,75,141,1,2.35,13.5,0,0.5,0,0,,0.3,17.05,2,1,2.75
,02/03/2021 11:23:00 AM,02/03/2021 11:59:00 AM,,,102,140,,11.21,29.34,2.75,0,0,6.12,,0.3,38.51,,,
,02/03/2021 11:23:00 AM,02/03/2021 11:47:00 AM,,,76,39,,4.09,15.43,2.75,0,0,0,,0.3,18.48,,,
,02/03/2021 11:23:00 AM,02/03/2021 11:32:00 AM,,,197,216,,0.91,14.75,2.75,0,0,0,,0.3,17.8,,,
,02/03/2021 11:23:00 AM,02/03/2021 11:32:00 AM,,,32,3,,1.4,20.8,2.75,0,0,0,,0.3,23.85,,,
2,02/03/2021 11:23:20 AM,02/03/2021 11:44:39 AM,N,1,75,140,1,2.6,14.5,0,0.5,2,0,,0.3,20.05,1,1,2.75
,02/03/2021 11:24:00 AM,02/03/2021 11:36:00 AM,,,41,239,,2.2,10.6,0,0,1,0,,0.3,14.65,,,
2,02/03/2021 11:24:38 AM,02/03/2021 11:29:16 AM,N,1,41,41,1,0.71,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/03/2021 11:24:41 AM,02/03/2021 11:35:38 AM,N,1,41,74,1,1.06,8.5,0,0.5,0,0,,0.3,9.3,1,1,0
,02/03/2021 11:25:00 AM,02/03/2021 11:51:00 AM,,,236,147,,4.79,29.03,2.75,0,0,0,,0.3,32.08,,,
,02/03/2021 11:25:00 AM,02/03/2021 11:42:00 AM,,,220,213,,8.51,29.81,2.75,0,0,0,,0.3,32.86,,,
,02/03/2021 11:25:00 AM,02/03/2021 12:19:00 PM,,,91,25,,6.73,26.81,2.75,0,0,0,,0.3,29.86,,,
1,02/03/2021 11:25:20 AM,02/03/2021 11:32:32 AM,N,1,33,66,1,0.9,6.5,0,0.5,1.45,0,,0.3,8.75,1,1,0
,02/03/2021 11:26:00 AM,02/03/2021 11:47:00 AM,,,15,219,,13.13,31.04,2.75,0,0,0,,0.3,34.09,,,
,02/03/2021 11:26:00 AM,02/03/2021 11:49:00 AM,,,70,198,,10.18,46.2,0,0,0,0,,0.3,46.5,,,
,02/03/2021 11:26:00 AM,02/03/2021 11:43:00 AM,,,24,48,,4.89,22.24,2.75,0,0,0,,0.3,25.29,,,
2,02/03/2021 11:26:08 AM,02/03/2021 11:37:30 AM,N,1,41,238,1,1.98,9.5,0,0.5,2.61,0,,0.3,15.66,1,1,2.75
2,02/03/2021 11:26:26 AM,02/03/2021 11:33:03 AM,N,1,41,42,1,0.91,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/03/2021 11:26:33 AM,02/03/2021 11:27:11 AM,N,1,193,193,1,0,0,0,0,0,0,,0,0,1,1,0
,02/03/2021 11:27:00 AM,02/03/2021 11:50:00 AM,,,179,196,,7.37,32.46,5.5,0,0,0,,0.3,38.26,,,
2,02/03/2021 11:27:46 AM,02/03/2021 11:41:27 AM,N,1,188,49,1,2.37,11,0,0.5,0,0,,0.3,11.8,2,1,0
,02/03/2021 11:28:00 AM,02/03/2021 11:41:00 AM,,,51,213,,4.69,16.67,2.75,0,0,6.12,,0.3,25.84,,,
,02/03/2021 11:28:00 AM,02/03/2021 11:46:00 AM,,,169,242,,4.49,23.43,2.75,0,0,0,,0.3,26.48,,,
,02/03/2021 11:28:00 AM,02/03/2021 12:20:00 PM,,,235,118,,34.28,82.95,2.75,0,0,23.5,,0.3,109.5,,,
2,02/03/2021 11:28:52 AM,02/03/2021 01:09:53 PM,N,1,220,220,1,8.99,65,0,0.5,21.27,5.09,,0.3,92.16,1,1,0
,02/03/2021 11:29:00 AM,02/03/2021 11:38:00 AM,,,155,91,,1.5,11.45,2.75,0,0,0,,0.3,14.5,,,
2,02/03/2021 11:29:37 AM,02/03/2021 11:35:21 AM,N,1,75,75,1,0.67,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
,02/03/2021 11:30:00 AM,02/03/2021 12:07:00 PM,,,92,55,,21.1,62.54,2.75,0,0,0,,0.3,65.59,,,
,02/03/2021 11:30:00 AM,02/03/2021 11:46:00 AM,,,168,43,,4.25,28.2,2.75,0,0,6.12,,0.3,37.37,,,
,02/03/2021 11:30:00 AM,02/03/2021 11:46:00 AM,,,242,167,,4.96,22.79,2.75,0,0,0,,0.3,25.84,,,
2,02/03/2021 11:30:04 AM,02/03/2021 11:57:14 AM,N,1,166,42,1,3.15,18,0,0.5,4.7,0,,0.3,23.5,1,1,0
2,02/03/2021 11:30:38 AM,02/03/2021 11:55:16 AM,N,1,80,226,6,4.49,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
,02/03/2021 11:31:00 AM,02/03/2021 12:01:00 PM,,,56,140,,7.67,22.93,5.5,0,0,6.12,,0.3,34.85,,,
,02/03/2021 11:31:00 AM,02/03/2021 12:11:00 PM,,,51,47,,6.27,37.27,2.75,0,0,0,,0.3,40.32,,,
,02/03/2021 11:31:00 AM,02/03/2021 11:54:00 AM,,,248,136,,6.03,23.09,2.75,0,0,0,,0.3,26.14,,,
,02/03/2021 11:32:00 AM,02/03/2021 12:10:00 PM,,,75,51,,12.99,43.22,2.75,0,0,0,,0.3,46.27,,,
,02/03/2021 11:32:00 AM,02/03/2021 11:58:00 AM,,,129,10,,10.11,36.62,2.75,0,0,0,,0.3,39.67,,,
2,02/03/2021 11:32:16 AM,02/03/2021 11:45:51 AM,N,1,244,239,1,5.03,16,0,0.5,0,0,,0.3,19.55,2,1,2.75
1,02/03/2021 11:32:23 AM,02/03/2021 11:49:34 AM,N,1,74,263,1,1.9,12,2.75,0.5,0,0,,0.3,15.55,2,1,2.75
2,02/03/2021 11:32:34 AM,02/03/2021 11:57:25 AM,N,1,43,140,1,2.76,16.5,0,0.5,4.01,0,,0.3,24.06,1,1,2.75
2,02/03/2021 11:32:58 AM,02/03/2021 11:39:16 AM,N,1,75,74,2,1.13,6,0,0.5,2.04,0,,0.3,8.84,1,1,0
,02/03/2021 11:33:00 AM,02/03/2021 12:01:00 PM,,,76,121,,0,30.91,2.75,0,0,0,,0.3,33.96,,,
,02/03/2021 11:33:00 AM,02/03/2021 11:43:00 AM,,,91,91,,1.91,17.94,2.75,0,0,0,,0.3,20.99,,,
,02/03/2021 11:33:00 AM,02/03/2021 11:52:00 AM,,,203,95,,8.44,29.56,2.75,0,0,0,,0.3,32.61,,,
,02/03/2021 11:33:00 AM,02/03/2021 11:45:00 AM,,,71,39,,1.77,23.83,2.75,0,0,0,,0.3,26.88,,,
2,02/03/2021 11:33:24 AM,02/03/2021 11:55:04 AM,N,1,41,244,1,3.85,17,0,0.5,0,0,,0.3,17.8,2,1,0
2,02/03/2021 11:33:55 AM,02/03/2021 11:46:47 AM,N,1,74,138,1,6.83,20.5,0,0.5,0,6.12,,0.3,27.42,1,1,0
,02/03/2021 11:34:00 AM,02/03/2021 12:06:00 PM,,,56,140,,8.09,31.8,2.75,0,0,0,,0.3,34.85,,,
,02/03/2021 11:35:00 AM,02/03/2021 12:33:00 PM,,,225,100,,14.12,30.39,2.75,0,0,0,,0.3,33.44,,,
,02/03/2021 11:35:00 AM,02/03/2021 11:50:00 AM,,,244,136,,3.71,23.18,2.75,0,0,0,,0.3,26.23,,,
2,02/03/2021 11:35:53 AM,02/03/2021 11:46:46 AM,N,1,74,263,1,1.56,8.5,0,0.5,1,0,,0.3,13.05,1,1,2.75
2,02/03/2021 11:36:16 AM,02/03/2021 11:40:08 AM,N,1,134,28,1,0.76,5,0,0.5,1,0,,0.3,6.8,1,1,0
1,02/03/2021 11:36:49 AM,02/03/2021 11:49:53 AM,N,1,166,142,1,2.4,11,2.75,0.5,2.9,0,,0.3,17.45,1,1,2.75
,02/03/2021 11:37:00 AM,02/03/2021 11:45:00 AM,,,97,49,,1.23,16.73,2.75,0,0,0,,0.3,19.78,,,
2,02/03/2021 11:37:36 AM,02/03/2021 12:05:35 PM,N,1,97,227,1,4.08,20,0,0.5,0,0,,0.3,20.8,2,1,0
2,02/03/2021 11:37:59 AM,02/03/2021 11:54:28 AM,N,1,75,237,1,1.93,11.5,0,0.5,1,0,,0.3,16.05,1,1,2.75
,02/03/2021 11:38:00 AM,02/03/2021 12:02:00 PM,,,135,107,,10.9,33.56,2.75,0,0,6.12,,0.3,42.73,,,
,02/03/2021 11:38:00 AM,02/03/2021 12:21:00 PM,,,72,166,,20.21,33.87,2.75,0,0,6.12,,0.3,43.04,,,
2,02/03/2021 11:38:06 AM,02/03/2021 11:54:15 AM,N,1,244,152,1,2.27,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,02/03/2021 11:38:48 AM,02/03/2021 11:45:49 AM,N,1,75,74,1,1.32,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/03/2021 11:38:56 AM,02/03/2021 11:51:38 AM,N,1,74,263,1,2.26,10.5,0,0.5,3.51,0,,0.3,17.56,1,1,2.75
,02/03/2021 11:39:00 AM,02/03/2021 12:06:00 PM,,,256,189,,3.17,15.66,0,0,3.51,0,,0.3,19.47,,,
,02/03/2021 11:39:00 AM,02/03/2021 12:03:00 PM,,,51,235,,8.44,23.43,2.75,0,0,0,,0.3,26.48,,,
,02/03/2021 11:39:00 AM,02/03/2021 11:48:00 AM,,,76,77,,1.54,15.43,2.75,0,0,0,,0.3,18.48,,,
,02/03/2021 11:39:00 AM,02/03/2021 12:04:00 PM,,,106,80,,5.05,21.33,0,0,7.13,0,,0.3,28.76,,,
,02/03/2021 11:39:00 AM,02/03/2021 11:48:00 AM,,,81,51,,1.85,18.96,2.75,0,0,0,,0.3,22.01,,,
,02/03/2021 11:40:00 AM,02/03/2021 11:52:00 AM,,,11,150,,4.12,24.93,2.75,0,0,0,,0.3,27.98,,,
,02/03/2021 11:40:00 AM,02/03/2021 12:16:00 PM,,,188,25,,4.07,25.4,2.75,0,0,0,,0.3,28.45,,,
2,02/03/2021 11:41:25 AM,02/03/2021 12:25:34 PM,N,1,46,213,2,8.01,35,0,0.5,0,0,,0.3,35.8,1,1,0
2,02/03/2021 11:41:26 AM,02/03/2021 11:53:50 AM,N,1,75,42,1,1.71,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
,02/03/2021 11:42:00 AM,02/03/2021 11:49:00 AM,,,247,235,,2.91,18.52,2.75,0,0,0,,0.3,21.57,,,
,02/03/2021 11:42:00 AM,02/03/2021 11:56:00 AM,,,242,168,,6.51,27.27,2.75,0,0,0,,0.3,30.32,,,
,02/03/2021 11:42:00 AM,02/03/2021 12:03:00 PM,,,25,62,,3.03,18.95,2.75,0,0,0,,0.3,22,,,
,02/03/2021 11:43:00 AM,02/03/2021 12:13:00 PM,,,78,69,,3,18.52,2.75,0,0,0,,0.3,21.57,,,
,02/03/2021 11:43:00 AM,02/03/2021 12:11:00 PM,,,198,229,,7.43,29.34,2.75,0,0,6.12,,0.3,38.51,,,
,02/03/2021 11:43:00 AM,02/03/2021 12:11:00 PM,,,150,39,,8.64,36.16,2.75,0,0,0,,0.3,39.21,,,
2,02/03/2021 11:43:13 AM,02/03/2021 11:50:54 AM,N,1,74,75,1,1.07,6.5,0,0.5,1.8,0,,0.3,9.1,1,1,0
1,02/03/2021 11:43:23 AM,02/03/2021 11:52:23 AM,N,1,41,74,1,1.2,7.5,0,0.5,1.65,0,,0.3,9.95,1,1,0
,02/03/2021 11:44:00 AM,02/03/2021 11:57:00 AM,,,10,197,,3.46,26.24,2.75,0,0,0,,0.3,29.29,,,
,02/03/2021 11:44:00 AM,02/03/2021 12:00:00 PM,,,242,182,,1.94,18.95,2.75,0,0,0,,0.3,22,,,
2,02/03/2021 11:44:51 AM,02/03/2021 11:51:50 AM,N,1,97,97,1,1.29,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
,02/03/2021 11:45:00 AM,02/03/2021 12:53:00 PM,,,77,140,,10.39,41.09,2.75,0,0,0,,0.3,44.14,,,
1,02/03/2021 11:45:24 AM,02/03/2021 12:05:45 PM,N,1,116,237,1,5.3,19.5,2.75,0.5,4.6,0,,0.3,27.65,1,1,2.75
2,02/03/2021 11:45:41 AM,02/03/2021 11:53:38 AM,N,1,75,41,1,1.43,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/03/2021 11:45:45 AM,02/03/2021 12:01:01 PM,N,1,75,236,1,1.35,10.5,0,0.5,0,0,,0.3,14.05,2,1,2.75
,02/03/2021 11:46:00 AM,02/03/2021 11:58:00 AM,,,223,223,,1.6,21.45,2.75,0,0,0,,0.3,24.5,,,
1,02/03/2021 11:46:12 AM,02/03/2021 12:02:16 PM,N,1,25,225,2,2.8,12,0,0.5,0,0,,0.3,12.8,2,1,0
1,02/03/2021 11:46:33 AM,02/03/2021 11:56:09 AM,N,1,166,41,1,1.3,8,0,0.5,0,0,,0.3,8.8,2,1,0
,02/03/2021 11:47:00 AM,02/03/2021 12:05:00 PM,,,85,155,,3.82,17.94,2.75,0,0,0,,0.3,20.99,,,
,02/03/2021 11:47:00 AM,02/03/2021 12:21:00 PM,,,254,235,,5.09,29.45,2.75,0,0,0,,0.3,32.5,,,
,02/03/2021 11:48:00 AM,02/03/2021 12:19:00 PM,,,61,71,,2.62,21.37,2.75,0,0,0,,0.3,24.42,,,
,02/03/2021 11:49:00 AM,02/03/2021 12:23:00 PM,,,17,140,,9.54,34.62,2.75,0,0,0,,0.3,37.67,,,
2,02/03/2021 11:49:14 AM,02/03/2021 11:57:31 AM,N,1,74,194,1,2.27,9.5,0,0.5,0,6.12,,0.3,16.42,2,1,0
2,02/03/2021 11:49:44 AM,02/03/2021 12:13:33 PM,N,1,244,125,1,9.25,28.5,0,0.5,6.41,0,,0.3,38.46,1,1,2.75
,02/03/2021 11:50:00 AM,02/03/2021 12:02:00 PM,,,247,235,,2.22,18.52,2.75,0,0,0,,0.3,21.57,,,
,02/03/2021 11:50:00 AM,02/03/2021 12:18:00 PM,,,181,225,,3.71,16.4,5.5,0,0,0,,0.3,22.2,,,
